Date;SO2;NO2;O3;CO;PM10;PM2.5;Station code;Address;Latitude;Longitude
2017-11-15;0.004;0.026;0.017;0.429;29.083;9.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-16;0.004;0.035;0.011;0.525;25.583;14.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-17;0.005;0.047;0.003;0.621;32.5;19.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-18;0.004;0.016;0.022;0.433;37.458;17.0;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-19;0.004;0.021;0.019;0.421;23.583;8.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-20;0.004;0.043;0.009;0.592;48.542;24.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-21;0.005;0.052;0.004;0.779;61.375;32.583;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-22;0.005;0.042;0.011;0.625;73.583;29.583;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-23;0.004;0.032;0.013;0.5;31.417;13.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-24;0.004;0.032;0.01;0.513;25.25;16.125;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-25;0.004;0.048;0.004;0.679;28.375;18.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-26;0.004;0.033;0.01;0.592;33.75;20.25;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-27;0.004;0.049;0.005;0.754;52.792;29.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-28;0.006;0.062;0.003;1.008;76.417;46.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-29;0.005;0.036;0.011;0.608;73.542;26.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-11-30;0.004;0.019;0.024;0.383;30.333;10.25;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-01;0.005;0.038;0.012;0.521;30.792;14.167;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-02;0.005;0.049;0.004;0.75;50.042;26.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-03;0.004;0.041;0.005;0.688;53.917;34.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-04;0.004;0.024;0.018;0.538;45.833;26.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-05;0.004;0.024;0.018;0.438;25.417;12.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-06;0.004;0.038;0.007;0.538;36.0;25.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-07;0.004;0.034;0.011;0.633;44.458;34.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-08;0.004;0.03;0.014;0.525;35.5;24.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-09;0.004;0.048;0.004;0.746;45.708;28.875;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-10;0.004;0.033;0.011;0.638;45.708;27.333;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-11;0.004;0.014;0.017;0.388;57.292;12.583;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-12;0.004;0.026;0.012;0.508;39.292;21.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-13;0.004;0.038;0.008;0.621;46.292;25.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-14;0.004;0.048;0.004;0.833;62.458;42.917;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-15;0.005;0.063;0.002;1.15;88.125;59.875;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-16;0.005;0.022;0.018;0.575;42.833;29.0;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-17;0.004;0.026;0.018;0.492;44.125;15.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-18;0.004;0.047;0.004;0.808;58.5;39.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-19;0.004;0.031;0.011;0.562;49.875;20.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-20;0.004;0.045;0.004;0.688;47.75;28.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-21;0.005;0.056;0.004;0.892;56.0;44.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-22;0.005;0.061;0.003;0.967;65.583;51.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-23;0.006;0.057;0.008;1.037;106.542;77.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-24;0.004;0.036;0.012;0.85;75.667;55.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-25;0.004;0.024;0.02;0.488;32.25;17.333;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-26;0.004;0.029;0.014;0.583;31.875;17.75;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-27;0.005;0.029;0.013;0.513;31.5;15.917;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-28;0.005;0.05;0.003;0.8;55.333;31.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-29;0.006;0.063;0.005;1.079;104.875;70.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-30;0.005;0.052;0.004;1.042;137.292;97.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2017-12-31;0.004;0.021;0.021;0.621;67.25;35.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-01;0.005;0.039;0.01;0.708;48.708;25.25;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-02;0.005;0.04;0.01;0.779;45.708;24.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-03;0.005;0.027;0.015;0.533;39.375;20.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-04;0.005;0.037;0.011;0.612;55.958;28.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-05;0.005;0.049;0.006;0.8;66.375;45.042;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-06;0.005;0.051;0.006;0.904;63.375;44.0;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-07;0.005;0.05;0.004;0.883;57.75;45.25;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-08;0.006;0.049;0.007;0.867;55.375;40.917;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-09;0.004;0.022;0.021;0.462;43.708;21.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-10;0.004;0.019;0.021;0.421;41.958;15.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-11;0.004;0.02;0.019;0.488;35.25;25.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-12;0.004;0.036;0.013;0.546;26.167;17.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-13;0.004;0.051;0.003;0.754;51.708;40.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-14;0.005;0.042;0.009;0.771;70.25;55.333;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-15;0.006;0.057;0.009;0.867;68.208;48.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-16;0.006;0.06;0.005;1.054;109.542;83.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-17;0.006;0.06;0.005;0.992;117.292;95.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-18;0.005;0.044;0.013;0.829;92.458;63.917;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-19;0.006;0.043;0.014;0.737;70.375;34.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-20;0.006;0.05;0.013;0.987;106.917;64.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-21;0.005;0.041;0.012;0.754;77.083;42.167;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-22;0.005;0.046;0.007;0.717;52.542;30.75;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-23;0.004;0.015;0.028;0.392;25.167;13.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-24;0.005;0.017;0.026;0.396;31.958;11.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-25;0.005;0.02;0.024;0.421;26.083;13.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-26;0.005;0.024;0.02;0.492;35.583;22.083;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-27;0.005;0.045;0.008;0.725;50.458;34.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-28;0.005;0.032;0.018;0.612;38.708;23.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-29;0.005;0.021;0.024;0.467;49.958;17.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-30;0.005;0.046;0.008;0.721;49.708;25.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-01-31;0.005;0.05;0.006;0.746;46.792;24.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-01;0.005;0.047;0.009;0.775;43.833;26.125;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-02;0.005;0.056;0.006;0.883;58.792;37.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-03;0.004;0.021;0.023;0.5;40.208;21.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-04;0.005;0.016;0.027;0.458;33.292;23.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-05;0.004;0.019;0.025;0.45;27.542;16.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-06;0.005;0.019;0.024;0.458;32.042;21.0;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-07;0.005;0.043;0.01;0.662;46.417;29.125;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-08;0.005;0.059;0.005;0.917;58.5;38.292;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-09;0.006;0.062;0.005;0.908;70.042;47.25;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-10;0.005;0.041;0.019;0.85;81.917;43.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-11;0.005;0.019;0.027;0.417;60.542;17.042;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-12;0.005;0.023;0.024;0.429;55.292;18.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-13;0.004;0.037;0.016;0.592;61.667;19.75;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-14;0.005;0.036;0.022;0.6;76.0;32.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-15;0.004;0.022;0.025;0.467;44.167;17.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-16;0.004;0.032;0.019;0.588;52.375;23.875;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-17;0.004;0.016;0.026;0.421;56.375;16.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-18;0.005;0.033;0.017;0.571;42.625;21.0;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-19;0.005;0.053;0.008;0.85;68.292;42.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-20;0.004;0.042;0.018;0.842;72.458;44.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-21;0.004;0.026;0.025;0.475;43.667;21.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-22;0.005;0.039;0.019;0.575;51.458;29.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-23;0.004;0.04;0.018;0.808;95.125;65.917;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-24;0.004;0.032;0.021;0.688;86.167;58.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-25;0.004;0.039;0.015;0.629;47.667;32.917;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-26;0.006;0.063;0.007;0.854;74.25;48.167;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-27;0.007;0.072;0.003;1.125;109.333;69.0;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-02-28;0.005;0.035;0.017;0.633;66.083;37.333;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-01;0.004;0.017;0.033;0.546;43.875;33.75;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-02;0.005;0.042;0.017;0.604;78.667;37.125;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-03;0.005;0.048;0.014;0.642;69.542;30.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-04;0.004;0.031;0.015;0.596;28.042;18.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-05;0.004;0.01;0.036;0.333;9.5;8.125;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-06;0.004;0.033;0.019;0.475;35.375;21.75;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-07;0.003;0.02;0.027;0.392;28.792;16.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-08;0.003;0.021;0.024;0.479;33.625;30.042;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-09;0.003;0.036;0.016;0.629;53.417;40.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-10;0.004;0.038;0.018;0.704;54.583;41.333;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-11;0.004;0.028;0.027;0.517;56.292;39.083;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-12;0.005;0.057;0.014;0.804;109.417;65.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-13;0.005;0.043;0.019;0.721;86.292;48.167;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-14;0.005;0.029;0.023;0.421;27.792;15.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-15;0.004;0.032;0.011;0.467;24.583;20.042;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-16;0.003;0.011;0.034;0.317;13.292;8.042;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-17;0.004;0.032;0.019;0.454;33.5;20.417;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-18;0.004;0.045;0.013;0.658;57.625;42.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-19;0.003;0.015;0.032;0.392;19.5;15.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-20;0.003;0.01;0.036;0.3;22.0;10.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-21;0.003;0.015;0.031;0.321;15.875;8.042;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-22;0.004;0.036;0.019;0.558;46.958;28.75;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-23;0.005;0.044;0.023;0.658;63.042;48.542;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-24;0.006;0.049;0.028;0.854;118.25;87.167;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-25;0.005;0.03;0.035;0.812;118.208;97.083;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-26;0.005;0.053;0.022;0.883;106.958;67.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-27;0.006;0.05;0.025;0.833;104.208;60.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-28;0.005;0.029;0.033;0.55;60.375;37.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-29;0.005;0.036;0.024;0.567;69.75;47.625;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-30;0.004;0.032;0.029;0.529;72.708;41.083;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-03-31;0.005;0.034;0.03;0.525;66.0;34.875;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-01;0.005;0.03;0.026;0.554;85.458;42.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-02;0.005;0.03;0.025;0.446;89.75;33.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-03;0.005;0.03;0.018;0.433;87.833;24.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-04;0.004;0.016;0.026;0.346;14.917;9.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-05;0.003;0.019;0.022;0.379;6.542;5.708;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-06;0.003;0.019;0.026;0.446;142.417;30.125;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-07;0.004;0.013;0.034;0.388;59.208;27.958;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-08;0.004;0.02;0.032;0.408;31.0;18.25;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-09;0.004;0.039;0.016;0.529;38.042;24.458;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-10;0.004;0.03;0.027;0.442;55.125;19.833;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-11;0.004;0.027;0.031;0.471;79.292;29.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-12;0.005;0.034;0.026;0.45;53.125;17.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-13;0.004;0.035;0.025;0.425;42.625;17.5;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-14;0.004;0.017;0.034;0.388;24.5;14.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-15;0.004;0.018;0.032;0.45;93.917;25.667;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-16;0.004;0.034;0.022;0.513;45.917;26.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-17;0.004;0.042;0.026;0.538;73.458;34.375;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-18;0.005;0.054;0.025;0.604;102.25;45.792;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
2018-04-19;0.006;0.055;0.032;0.638;107.75;53.208;125;59, Gucheonmyeon-ro 42-gil, Gangdong-gu, Seoul, Republic of Korea;37.5449625;127.13679170000002
